branch_id,branch_name,tipo_operacao,etapa_campanha,numeros_da_sorte
105090,Escola Educacional Artinfância,Autosserviço,Atingiu requisito mínimo + CR,2
105362,Escola Educacional São José,Autosserviço,Não atingiu requisito mínimo,0
25549,Escola Educando I,Autosserviço,Não atingiu requisito mínimo,0
24568,Escola Educando II,Autosserviço,Não atingiu requisito mínimo,0
105027,Escola Educ´Arte,Autosserviço,Atingiu requisito mínimo,2
27923,Escola Efokids,Autosserviço,Atingiu requisito mínimo + CR,2
25544,Escola El Elion,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
110242,Escola Encanto,Autosserviço,Não atingiu requisito mínimo,0
107859,Escola Escada Do Tempo,Autosserviço,Atingiu requisito mínimo + isaac Score,2
109652,Escola Escada do Saber,Autosserviço,Não atingiu requisito mínimo,0
106745,Escola Espaço da Sabedoria,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
108300,Escola Esquina do Saber,Autosserviço,Atingiu requisito mínimo + CR,2
26366,Escola Estrela Guia,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
27621,Escola Evangélica Luz do Saber,Autosserviço,Não atingiu requisito mínimo,0
22931,Escola Evangélica Monte Sinai,Autosserviço,Atingiu requisito mínimo + CR,2
25300,Escola Evangélica Professora Dinalva Barros,Autosserviço,Atingiu requisito mínimo + CR,2
105688,Escola Evangélica Provisão,Autosserviço,Atingiu requisito mínimo + isaac Score,2
105578,Escola Evolução Infantil,Autosserviço,Não atingiu requisito mínimo,0
26804,Escola Expansão,Autosserviço,Atingiu requisito mínimo + isaac Score,4
109058,Escola Filadélfia,Autosserviço,Não atingiu requisito mínimo,0
24206,Escola Flordenice da Costa,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
28002,Escola Fonte Do Saber,Autosserviço,Não atingiu requisito mínimo,0
168,Escola Gato de Botas,Autosserviço,Não atingiu requisito mínimo,0
108423,Escola Geração 10,Autosserviço,Não atingiu requisito mínimo,0
107468,Escola Geração Saad,Autosserviço,Não atingiu requisito mínimo,0
22301,Escola Gregório de Souza Menezes,Autosserviço,Não atingiu requisito mínimo,0
110250,Escola Gênios,Autosserviço,Não atingiu requisito mínimo,0
2793,Escola Helena de Andrade,Autosserviço,Atingiu requisito mínimo + isaac Score,3
15396,Escola Horas Alegres - MA,Autosserviço,Não atingiu requisito mínimo,0
27461,Escola Horas Alegres - PB,Autosserviço,Não atingiu requisito mínimo,0
26277,Escola Imaculada Conceição,Autosserviço,Atingiu requisito mínimo + isaac Score,4
104832,Escola Imigrantes,Autosserviço,Não atingiu requisito mínimo,0
106635,Escola Infantil Lápis Mágico,Autosserviço,Atingiu requisito mínimo + CR,3
24812,Escola Infância Feliz,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
108956,Escola Inovarte Kids,Autosserviço,Atingiu requisito mínimo + CR,3
108289,Escola Inove,Autosserviço,Não atingiu requisito mínimo,0
24275,Escola Intelecto - Curió Utinga,Autosserviço,Não atingiu requisito mínimo,0
21268,Escola Intelectus - BA,Autosserviço,Atingiu requisito mínimo,2
109714,Escola Interdimensional,Autosserviço,Não atingiu requisito mínimo,0
106434,Escola Internacional do Carpina,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
108211,Escola Irineu Fontoura,Autosserviço,Não atingiu requisito mínimo,0
26664,Escola Jardim de Deus,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
108823,Escola Jardim de Deus - PA,Autosserviço,Não atingiu requisito mínimo,0
108642,Escola Jerusalém BA,Autosserviço,Atingiu requisito mínimo + CR,4
105296,Escola João Paulo II,Autosserviço,Atingiu requisito mínimo + isaac Score,3
240,Escola João Verissimo,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
104803,Escola Joãozinho Issler,Autosserviço,Atingiu requisito mínimo,2
108371,Escola Luminova Sorocaba,Autosserviço,Não atingiu requisito mínimo,0
106855,Escola Luterana da Redenção,Autosserviço,Não atingiu requisito mínimo,0
109951,Escola Lápis na Mão,Autosserviço,Não atingiu requisito mínimo,0
21639,Escola Majestic,Autosserviço,Não atingiu requisito mínimo,0
105679,Escola Maria Bernarda,Autosserviço,Não atingiu requisito mínimo,0
110658,Escola Maria de Fátima,Autosserviço,Não atingiu requisito mínimo,0
109640,Escola Martinho Lutero - Cachoeirinha/RS,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
106079,Escola Memorial Eliene Campêlo,Autosserviço,Não atingiu requisito mínimo,0
26254,Escola Menino Deus,Autosserviço,Não atingiu requisito mínimo,0
12585,Escola Meta Júnior,Autosserviço,Não atingiu requisito mínimo,0
109117,Escola Meu Reino,Autosserviço,Não atingiu requisito mínimo,0
26958,Escola Milênio,Autosserviço,Atingiu requisito mínimo + isaac Score,2
109180,Escola Miquelle,Autosserviço,Não atingiu requisito mínimo,0
107935,Escola Modelo,Autosserviço,Não atingiu requisito mínimo,0
113075,Escola Modelo - Aparecida de Goiânia,Autosserviço,Atingiu requisito mínimo,1
24880,Escola Moinho dos Ventos de Goiânia,Autosserviço,Não atingiu requisito mínimo,0
12060,Escola Monte Sinai,Autosserviço,Não atingiu requisito mínimo,0
109131,Escola Monteiro Lobato,Autosserviço,Atingiu requisito mínimo + isaac Score,3
105464,Escola Montesquieu,Autosserviço,Não atingiu requisito mínimo,0
12555,Escola Moranguinho,Autosserviço,Não atingiu requisito mínimo,0
105992,Escola Mundo Encantado,Autosserviço,Não atingiu requisito mínimo,0
27805,Escola Mundo do Saber,Autosserviço,Não atingiu requisito mínimo,0
108131,Escola Médici,Autosserviço,Não atingiu requisito mínimo,0
106570,Escola Nossa Senhora Aparecida,Autosserviço,Não atingiu requisito mínimo,0
12592,Escola Nossa Senhora Rosa Mística - São José da Coroa Grande,Autosserviço,Não atingiu requisito mínimo,0
7491,Escola Nossa Senhora Rosa Mística - Unidade 1,Autosserviço,Não atingiu requisito mínimo,0
110200,Escola Nossa Senhora das Dores,Autosserviço,Não atingiu requisito mínimo,0
28170,Escola Nossa Senhora de Lourdes,Autosserviço,Não atingiu requisito mínimo,0
111221,Escola Nosso Dom,Autosserviço,Não atingiu requisito mínimo,0
27174,Escola Nosso Mundo,Autosserviço,Não atingiu requisito mínimo,0
25297,Escola Nova,Autosserviço,Não atingiu requisito mínimo,0
110297,Escola Nova Aquarela,Autosserviço,Atingiu requisito mínimo + isaac Score,2
105820,Escola Nova Era,Autosserviço,Atingiu requisito mínimo,1
110252,Escola Novas Ideias,Autosserviço,Atingiu requisito mínimo,3
106466,Escola Novo Contato,Autosserviço,Não atingiu requisito mínimo,0
107932,Escola Objetiva,Autosserviço,Não atingiu requisito mínimo,0
108909,Escola Padre Butinhá,Autosserviço,Não atingiu requisito mínimo,0
26835,Escola Paraíso Rural,Autosserviço,Não atingiu requisito mínimo,0
7431,Escola Paroquial Nossa Senhora de Fátima,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
109558,Escola Passo a Passo ,Autosserviço,Não atingiu requisito mínimo,0
105336,Escola Paulo Freire,Autosserviço,Não atingiu requisito mínimo,0
106592,Escola Pequena Estrela,Autosserviço,Não atingiu requisito mínimo,0
108373,Escola Pequeno Aprendiz - Aldeia,Autosserviço,Não atingiu requisito mínimo,0
26520,Escola Pequeno Príncipe,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
112305,Escola Pequeno Príncipe - Barreiras,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
10008,Escola Pierre Vigne,Autosserviço,Não atingiu requisito mínimo,0
109744,Escola Pingo de Gente - BA,Autosserviço,Não atingiu requisito mínimo,0
104949,Escola Pio XII,Autosserviço,Não atingiu requisito mínimo,0
108985,Escola Pirlilim,Autosserviço,Não atingiu requisito mínimo,0
106569,Escola Pirlimpimpim,Autosserviço,Não atingiu requisito mínimo,0
105526,Escola Pirâmide,Autosserviço,Atingiu requisito mínimo + isaac Score,2
104820,Escola Poeta Olavo Bilac,Autosserviço,Não atingiu requisito mínimo,0
27930,Escola Polivalente,Autosserviço,Não atingiu requisito mínimo,0
23381,Escola Por Princípios,Autosserviço,Não atingiu requisito mínimo,0
27196,Escola Portal do Saber,Autosserviço,Não atingiu requisito mínimo,0
27051,Escola Portinari,Autosserviço,Não atingiu requisito mínimo,0
108895,Escola Praxxis ,Autosserviço,Atingiu requisito mínimo + isaac Score,2
105525,Escola Primeiro Passo - Mandaguari,Autosserviço,Não atingiu requisito mínimo,0
109619,Escola Primícias,Autosserviço,Não atingiu requisito mínimo,0
25517,Escola Prisma II,Autosserviço,Não atingiu requisito mínimo,0
10734,Escola Professor Bernardino Moreira - Salvador,Autosserviço,Não atingiu requisito mínimo,0
108256,Escola Professor Sebastião Bueno Júnior,Autosserviço,Não atingiu requisito mínimo,0
106300,Escola Profissional Monsenhor Melo,Autosserviço,Não atingiu requisito mínimo,0
108433,Escola Príncipe de Astúrias,Autosserviço,Não atingiu requisito mínimo,0
112816,Escola Rabiscando,Autosserviço,Atingiu requisito mínimo + isaac Score,3
104670,Escola Raio de Sol,Autosserviço,Não atingiu requisito mínimo,0
108147,Escola Rebeca de Andrade,Autosserviço,Não atingiu requisito mínimo,0
107674,Escola Recanto Infantil - Santo Antônio de Jesus,Autosserviço,Não atingiu requisito mínimo,0
108837,Escola Recanto da Emília,Autosserviço,Atingiu requisito mínimo,1
109797,Escola Recreativa,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,5
23023,Escola Risco e Rabisco - Araçoiaba,Autosserviço,Não atingiu requisito mínimo,0
9154,Escola Risco e Rabisco - Baturité,Autosserviço,Não atingiu requisito mínimo,0
106485,Escola Roda Pião,Autosserviço,Não atingiu requisito mínimo,0
105742,Escola Rosa de Saron,Autosserviço,Não atingiu requisito mínimo,0
156,Escola Ruy Barbosa,Autosserviço,Não atingiu requisito mínimo,0
107721,Escola Ruy Barbosa - BA,Autosserviço,Não atingiu requisito mínimo,0
111172,Escola Sagrada Família,Autosserviço,Não atingiu requisito mínimo,0
6477,Escola Saint Georges,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
107067,Escola Santa Bárbara,Autosserviço,Não atingiu requisito mínimo,0
27823,Escola Santa inês,Autosserviço,Não atingiu requisito mínimo,0
26221,Escola Silva Oliveira - ESO,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
10596,Escola Soberano,Autosserviço,Não atingiu requisito mínimo,0
26391,Escola Soletrando,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
27983,Escola Soma negócio,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
25156,Escola Sonho de Paty,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
113414,Escola Sonho e Realidade - Campina Grande,Autosserviço,Não atingiu requisito mínimo,0
9831,Escola Sulamericana,Autosserviço,Não atingiu requisito mínimo,0
17963,Escola São Camilo,Autosserviço,Não atingiu requisito mínimo,0
23165,Escola São Camilo - Ensino Médio,Autosserviço,Não atingiu requisito mínimo,0
108434,Escola Sônia Maria,Autosserviço,Não atingiu requisito mínimo,0
25223,Escola Tereza Galdino,Autosserviço,Não atingiu requisito mínimo,0
109462,Escola Trilha do Conhecimento,Autosserviço,Não atingiu requisito mínimo,0
110578,Escola Tropicalia,Autosserviço,Não atingiu requisito mínimo,0
104444,Escola Turma da Mônica,Autosserviço,Não atingiu requisito mínimo,0
105306,Escola União,Autosserviço,Não atingiu requisito mínimo,0
107978,Escola Vida Feliz,Autosserviço,Não atingiu requisito mínimo,0
111804,Escola Vila do Ensino,Autosserviço,Não atingiu requisito mínimo,0
109912,Escola Visão Junior,Autosserviço,Não atingiu requisito mínimo,0
106294,Escola Viva Infância,Autosserviço,Não atingiu requisito mínimo,0
16420,Escola Viva Verde,Autosserviço,Não atingiu requisito mínimo,0
24675,Escola Viver e Aprender,Autosserviço,Atingiu requisito mínimo + CR,4
108594,Escola da Mônica,Autosserviço,Não atingiu requisito mínimo,0
8261,Escola de Educação Arvoredo,Autosserviço,Não atingiu requisito mínimo,0
108873,Escola de Educação Básica Criança Feliz,Autosserviço,Atingiu requisito mínimo + CR,2
26678,Escola de Educação Básica Padre José de Anchieta,Autosserviço,Não atingiu requisito mínimo,0
111107,Escola de Educação Básica Príncipe da Paz,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
931,Escola de Educação Básica Santa Juliana,Autosserviço,Não atingiu requisito mínimo,0
25498,Escola de Educação Básica Semente do Amanhã,Autosserviço,Não atingiu requisito mínimo,0
106121,Escola de Educação Infantil Arte Colorida,Autosserviço,Não atingiu requisito mínimo,0
26449,Escola de Ensino Fundamental Nossa Senhora Aparecida,Autosserviço,Não atingiu requisito mínimo,0
12514,Escola de Ensino Fundamental Visão,Autosserviço,Não atingiu requisito mínimo,0
107508,Escola de ensino fundamental ABC,Autosserviço,Não atingiu requisito mínimo,0
106525,Escola recanto Infantil,Autosserviço,Não atingiu requisito mínimo,0
28214,Escola Época negócio,Autosserviço,Atingiu requisito mínimo + isaac Score,4
21337,Escolinha Recanto do Saber - Fortaleza,Autosserviço,Não atingiu requisito mínimo,0
10687,Escolinha Tia Regina,Autosserviço,Atingiu requisito mínimo + isaac Score,2
26910,Escolinha Trenzinho Feliz,Autosserviço,Não atingiu requisito mínimo,0
106641,Escolinha Turma do Pererê/Colégio Inovar,Autosserviço,Não atingiu requisito mínimo,0
110494,Espaço Criativo - Vila,Autosserviço,Não atingiu requisito mínimo,0
28381,Espaço Educacional Carmela Veloso,Autosserviço,Não atingiu requisito mínimo,0
8937,Espaço Encanto da Criança,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
106034,Espaço Pedagógico Lápis na Mão,Autosserviço,Atingiu requisito mínimo + CR,2
20477,Esperança,Autosserviço,Não atingiu requisito mínimo,0
104947,Esplendor,Autosserviço,Não atingiu requisito mínimo,0
107667,Estrelinha Encantada,Autosserviço,Não atingiu requisito mínimo,0
22070,Etecba Kids,Autosserviço,Não atingiu requisito mínimo,0
23528,Expansivo Colégio e Curso - Extremoz,Autosserviço,Não atingiu requisito mínimo,0
23527,Expansivo Colégio e Curso - Quintas,Autosserviço,Não atingiu requisito mínimo,0
23525,Expansivo Colégio e Curso - Zona Norte,Autosserviço,Não atingiu requisito mínimo,0
109391,Expoente Vargem Alta,Autosserviço,Não atingiu requisito mínimo,0
108661,Externato Brasil LTDA,Autosserviço,Atingiu requisito mínimo,1
106337,Externato Duque de Caxias,Autosserviço,Não atingiu requisito mínimo,0
16363,Externato Jesus Pessanha,Autosserviço,Não atingiu requisito mínimo,0
27123,Externato Parque Continental - EPC,Autosserviço,Não atingiu requisito mínimo,0
12242,Externato Santa Mônica,Autosserviço,Atingiu requisito mínimo,3
107718,Externato São Carlos,Autosserviço,Atingiu requisito mínimo + isaac Score,4
110689,FONTE DO SABER - unidade POÇO BRANCO,Autosserviço,Não atingiu requisito mínimo,0
105604,Federal Sistema de Ensino,Autosserviço,Não atingiu requisito mínimo,0
2113,Fera Colégio e Curso,Autosserviço,Não atingiu requisito mínimo,0
20496,Ferreira Lago,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
27968,Filadélfia negócio,Autosserviço,Não atingiu requisito mínimo,0
110153,Filial CEI - Colégio Drummond - Ribeira do Pombal/BA,Autosserviço,Não atingiu requisito mínimo,0
110152,Filial Kolping - Cipó/BA,Autosserviço,Não atingiu requisito mínimo,0
36,Filomena de Marco,Autosserviço,Não atingiu requisito mínimo,0
113452,GLORIAM DEI LICEU,Autosserviço,Atingiu requisito mínimo + isaac Score,2
112527,Gabarito Unai,Autosserviço,Atingiu requisito mínimo + isaac Score,3
104604,Genesis Centro Educacional,Autosserviço,Não atingiu requisito mínimo,0
26370,Geozinho,Autosserviço,Não atingiu requisito mínimo,0
256,Geração Colégio e Curso - PE,Autosserviço,Não atingiu requisito mínimo,0
104582,Geração Samuel,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,5
105227,Gotinha Encantada,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
24306,Grow Up School,Autosserviço,Atingiu requisito mínimo + CR,4
110334,Grupo Educacional Integral,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
106605,Grupo Futuro Educacional,Autosserviço,Não atingiu requisito mínimo,0
9858,Grupo Perfil de Educação,Autosserviço,Não atingiu requisito mínimo,0
15837,Grupo de Ensino Miranda Barroso,Autosserviço,Atingiu requisito mínimo + CR,3
22580,Henriques Fernandes,Autosserviço,Atingiu requisito mínimo,1
111456,Home Kids - Educação Infantil,Autosserviço,Não atingiu requisito mínimo,0
107184,I.E.A.M,Autosserviço,Não atingiu requisito mínimo,0
105687,ICETBA - Instituto Cultural de Educação Bahia,Autosserviço,Não atingiu requisito mínimo,0
6341,IEMAR - Instituto Educacional Margarida Rezende,Autosserviço,Atingiu requisito mínimo + CR,2
111206,IEVE INSTITUTO EDUCACIONAL VICTORIA ESTHER,Autosserviço,Não atingiu requisito mínimo,0
109121,IMPACTO EDUCACIONAL,Autosserviço,Atingiu requisito mínimo,1
112539,INST DE EDUC DE ILHEUS LTDA STATUS,Autosserviço,Atingiu requisito mínimo + isaac Score,2
109986,INSTITUTO DE EDUCAÇÃO E CULTURA DO PARÁ - IEPA		 					,Autosserviço,Não atingiu requisito mínimo,0
8912,INSTITUTO DE EDUCAÇÃO GUINESS - RECANTO,Autosserviço,Não atingiu requisito mínimo,0
27072,INSTITUTO DE EDUCAÇÃO GUINESS - TAGUATINGA,Autosserviço,Não atingiu requisito mínimo,0
104797,INSTITUTO DE ENSINO SÃO FRANCISCO DE ASSIS,Autosserviço,Atingiu requisito mínimo,2
112245,INSTITUTO EDUCACIONAL CRESCER,Autosserviço,Não atingiu requisito mínimo,0
112345,INSTITUTO EDUCACIONAL MONTEIRO DE MORAIS,Autosserviço,Não atingiu requisito mínimo,0
108447,INSTITUTO EDUCACIONAL SENA FIGUEREDO,Autosserviço,Não atingiu requisito mínimo,0
22168,ISA - Instituto Sousa Arantes,Autosserviço,Não atingiu requisito mínimo,0
25312,ISA - Instituto Sousa Arantes (Unidade 2),Autosserviço,Não atingiu requisito mínimo,0
21240,ISD Colégio e Curso,Autosserviço,Não atingiu requisito mínimo,0
106458,Idade Kids,Autosserviço,Não atingiu requisito mínimo,0
112664,Idade Kids Laranjeiras,Autosserviço,Não atingiu requisito mínimo,0
23099,Imaculada,Autosserviço,Atingiu requisito mínimo + isaac Score,2
19041,Imaculado Coração de Maria - MA,Autosserviço,Não atingiu requisito mínimo,0
25647,Impacttus Colégio e Curso,Autosserviço,Não atingiu requisito mínimo,0
106043,Império - Unidade 3,Autosserviço,Atingiu requisito mínimo + CR,2
95,Império do Saber,Autosserviço,Não atingiu requisito mínimo,0
110811,Inst. Educacional HB - Happy Baby,Autosserviço,Não atingiu requisito mínimo,0
105565,Instituo Educacional Novo Caminho,Autosserviço,Não atingiu requisito mínimo,0
109018,Instituto Adventus de Educação,Autosserviço,Atingiu requisito mínimo + isaac Score,2
9678,Instituto Branca de Neve,Autosserviço,Não atingiu requisito mínimo,0
108548,Instituto Carrossel Sape,Autosserviço,Não atingiu requisito mínimo,0
27404,Instituto Castro,Autosserviço,Atingiu requisito mínimo,1
22637,Instituto Caxiense,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
2121,Instituto Educacional Ana Oliveira,Autosserviço,Atingiu requisito mínimo,1
28029,Instituto Educacional Aprendizes do Saber,Autosserviço,Atingiu requisito mínimo,2
111805,Instituto Educacional Colmeia,Autosserviço,Atingiu requisito mínimo + isaac Score,2
26944,Instituto Educacional Coração de Maria,Autosserviço,Não atingiu requisito mínimo,0
107959,Instituto Educacional Criativa,Autosserviço,Não atingiu requisito mínimo,0
8962,Instituto Educacional Dominique,Autosserviço,Não atingiu requisito mínimo,0
24687,Instituto Educacional Filadélfia,Autosserviço,Não atingiu requisito mínimo,0
108154,Instituto Educacional ICE,Autosserviço,Atingiu requisito mínimo + CR,3
109312,Instituto Educacional Maia,Autosserviço,Não atingiu requisito mínimo,0
107475,Instituto Educacional Maria Madalena,Autosserviço,Atingiu requisito mínimo + CR,3
110157,Instituto Educacional Mendonça Goulart		,Autosserviço,Não atingiu requisito mínimo,0
23737,Instituto Educacional Menino Jesus,Autosserviço,Não atingiu requisito mínimo,0
108312,Instituto Educacional Rosa de Saron,Autosserviço,Não atingiu requisito mínimo,0
29004,Instituto Educacional São Rafael,Autosserviço,Não atingiu requisito mínimo,0
12233,Instituto Educacional São Sebastião,Autosserviço,Não atingiu requisito mínimo,0
105250,Instituto Educacional Terezinha de Jesus,Autosserviço,Não atingiu requisito mínimo,0
27854,Instituto Educacional Vera Cruz,Autosserviço,Não atingiu requisito mínimo,0
108780,Instituto Educacional de Bataguassu,Autosserviço,Não atingiu requisito mínimo,0
28474,Instituto Educar,Autosserviço,Não atingiu requisito mínimo,0
106289,Instituto Evangélico Lírio dos Vales,Autosserviço,Não atingiu requisito mínimo,0
26800,Instituto Francisco de Assis,Autosserviço,Não atingiu requisito mínimo,0
107685,Instituto Gama de Ensino filial I,Autosserviço,Não atingiu requisito mínimo,0
105395,Instituto Gama de ensino,Autosserviço,Não atingiu requisito mínimo,0
109346,Instituto Jéssika Costa,Autosserviço,Atingiu requisito mínimo,1
111770,Instituto Magister de Ensino,Autosserviço,Não atingiu requisito mínimo,0
111337,Instituto Maria de Lourdes Terceiro Chagas,Autosserviço,Não atingiu requisito mínimo,0
104840,Instituto Menino Jesus,Autosserviço,Atingiu requisito mínimo + CR,4
108343,Instituto Metodista Arca de Noé - IMAN,Autosserviço,Não atingiu requisito mínimo,0
109148,Instituto Negromonte,Autosserviço,Não atingiu requisito mínimo,0
106070,Instituto Nossa SENHORA de Nazaré,Autosserviço,Não atingiu requisito mínimo,0
27190,Instituto Novo Tempo,Autosserviço,Não atingiu requisito mínimo,0
109879,Instituto Objetivo de Educação - Vitória Conquista,Autosserviço,Não atingiu requisito mínimo,0
108356,Instituto Paulo Freire,Autosserviço,Não atingiu requisito mínimo,0
111477,Instituto Pedagógico Novo Mundo,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
110649,Instituto Pelicari de Ensino,Autosserviço,Atingiu requisito mínimo + CR,3
109034,Instituto Presbiteriano de Educação,Autosserviço,Não atingiu requisito mínimo,0
27462,Instituto Raposo Silva,Autosserviço,Atingiu requisito mínimo + CR,2
105023,Instituto Reformista de Ensino Renascença,Autosserviço,Atingiu requisito mínimo,2
111164,Instituto Santa Teresinha - Bragança,Autosserviço,Não atingiu requisito mínimo,0
106040,Instituto Santo Antônio,Autosserviço,Não atingiu requisito mínimo,0
105777,Instituto Social Afonso Santos,Autosserviço,Não atingiu requisito mínimo,0
24353,Instituto Sonho Meu,Autosserviço,Atingiu requisito mínimo,1
112585,Instituto São Francisco,Autosserviço,Não atingiu requisito mínimo,0
106303,Instituto São José,Autosserviço,Não atingiu requisito mínimo,0
27501,Instituto Xavier,Autosserviço,Não atingiu requisito mínimo,0
107262,Instituto de Educação Arca de Noé,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,5
106865,Instituto de Educação Básica Cristo Rei,Autosserviço,Não atingiu requisito mínimo,0
105401,Instituto de Educação Costa e Silva,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
25667,Instituto de Educação Doce Mãe de Deus,Autosserviço,Não atingiu requisito mínimo,0
109737,Instituto de Educação Lumini LTDA,Autosserviço,Não atingiu requisito mínimo,0
106354,Instituto de Educação Rosa de Saron Kids,Autosserviço,Não atingiu requisito mínimo,0
8978,Instituto de Educação da Criança,Autosserviço,Não atingiu requisito mínimo,0
28299,Instituto de Educação de Bela Vista,Autosserviço,Não atingiu requisito mínimo,0
108337,Instituto educacional florescer,Autosserviço,Não atingiu requisito mínimo,0
105402,Instituto genaria viana,Autosserviço,Não atingiu requisito mínimo,0
107805,Instituto lá font,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
27720,Interactivo Colégio negócio,Autosserviço,Não atingiu requisito mínimo,0
27974,Interativo Fonte do Saber negócio,Autosserviço,Não atingiu requisito mínimo,0
105030,Ipuc,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,5
112727,JARDIM DE INFANCIA TIA PAULA,Autosserviço,Atingiu requisito mínimo + isaac Score,2
113459,JARDIM ESC TIA SANDRA LTDA,Autosserviço,Atingiu requisito mínimo + isaac Score,2
111594,JARDIM ESCOLA AMOR PERFEITO,Autosserviço,Atingiu requisito mínimo + CR,2
110548,JARDIM ESCOLA ESTRELA GUIA,Autosserviço,Não atingiu requisito mínimo,0
112306,JARDIM ESCOLA SONHO VIVO,Autosserviço,Não atingiu requisito mínimo,0
27979,JBN Organização Educacional - Lagoa,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
24302,JD ESC BONEQUINHO DOCE,Autosserviço,Atingiu requisito mínimo,1
104836,Jardim Escola Alegria de Saber,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
105226,Jardim Escola Antônio Ribeiro Feitosa,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
105341,Jardim Escola Aquarelinha,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
110749,Jardim Escola Arca de Noé & Centro Educacional Silva Teixeira,Autosserviço,Não atingiu requisito mínimo,0
105155,Jardim Escola Arco íris,Autosserviço,Não atingiu requisito mínimo,0
109116,Jardim Escola Educar Costa Almeida,Autosserviço,Atingiu requisito mínimo + CR,2
107699,Jardim Escola Favo de Mel,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,5
109889,Jardim Escola Girassóis,Autosserviço,Não atingiu requisito mínimo,0
105609,Jardim Escola João Paulo I,Autosserviço,Não atingiu requisito mínimo,0
109151,Jardim Escola Novo Horizonte,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
26247,Jardim Escola Sonho de Criança - Sao Gonçalo/RJ,Autosserviço,Atingiu requisito mínimo + CR,3
104749,Jardim Escola Tia Lica,Autosserviço,Não atingiu requisito mínimo,0
106688,Jardim Formiguinha Zizi,Autosserviço,Não atingiu requisito mínimo,0
105042,Jardim Jeitinho de Viver,Autosserviço,Não atingiu requisito mínimo,0
43,Jean Piaget Náutica,Autosserviço,Atingiu requisito mínimo,1
44,Jean Piaget Praia Grande,Autosserviço,Atingiu requisito mínimo,1
106333,João Gomes de Sá,Autosserviço,Não atingiu requisito mínimo,0
5331,João Machado Colégio e Curso - Bessa,Autosserviço,Não atingiu requisito mínimo,0
26236,João Paulo I,Autosserviço,Não atingiu requisito mínimo,0
104861,LG Empreendimentos Educacionais,Autosserviço,Não atingiu requisito mínimo,0
111324,LIVIA MOREIRA DA SILVA,Autosserviço,Atingiu requisito mínimo + isaac Score,3
109901,Lavoisier Masterr,Autosserviço,Não atingiu requisito mínimo,0
27971,Leão da Barra 2 negócio,Autosserviço,Não atingiu requisito mínimo,0
27969,Leão da Barra negócio,Autosserviço,Não atingiu requisito mínimo,0
106250,Liceu Carlos Monteiro,Autosserviço,Não atingiu requisito mínimo,0
105050,Lirio do Vale,Autosserviço,Atingiu requisito mínimo,3
9886,Logos Instituto Educacional,Autosserviço,Não atingiu requisito mínimo,0
27781,Luiz de Camões / Pinochio negócio,Autosserviço,Não atingiu requisito mínimo,0
111262,MORIAH CENTRO EDUCACIONAL - Unidade Gopoúva,Autosserviço,Não atingiu requisito mínimo,0
111263,MORIAH CENTRO EDUCACIONAL - Unidade Picanço ,Autosserviço,Não atingiu requisito mínimo,0
110998,MUNDO ENCANTADO ESCOLA DE ARTE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,Autosserviço,Não atingiu requisito mínimo,0
27426,MX Educacional Recreio,Autosserviço,Não atingiu requisito mínimo,0
111310,Maple Bear -Jacareí,Autosserviço,Não atingiu requisito mínimo,0
26402,Maple Bear Anápolis,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
